lat,lon,date,Max temp,Min temp,Total Precip,Max daily precip,Rain days,Max sustained wind
-39.05745988,174.035553,2024-01-19,80℉,69℉,0.11in,0.11in,1.0,17mph
-41.28439295,174.7793761,2024-01-19,79℉,68℉,0in,0in,0,22mph
-43.60532144,172.7119269,2024-01-20,89℉,65℉,0in,0in,0,24mph
-43.47078876,172.721441,2024-01-20,89℉,65℉,0in,0in,0,23mph
-35.87861273,174.4699058,2024-01-20,77℉,70℉,0.03in,0.03in,1.0,14mph
-43.51455447,172.682174,2024-01-20,90℉,65℉,0in,0in,0,23mph
-38.117474,175.622619,2024-01-20,80℉,69℉,0.07in,0.07in,1.0,10mph
-41.05529111,174.8374687,2024-01-21,80℉,69℉,0in,0in,0,15mph
-44.84515183,167.6526131,2024-01-21,71℉,58℉,0.08in,0.08in,1.0,13mph
-43.61002699,172.7300706,2024-01-21,76℉,58℉,0in,0in,0,13mph
-46.58380468,166.9821964,2024-01-22,69℉,54℉,0.16in,0.16in,1.0,31mph
-43.82306144,172.937076,2024-01-22,73℉,61℉,0.05in,0.05in,1.0,28mph
-44.83348816,168.3641259,2024-01-22,73℉,56℉,0.55in,0.55in,1.0,10mph
-45.31858638,166.9841801,2024-01-22,66℉,57℉,0.47in,0.47in,1.0,25mph
-35.60285465,174.5500489,2024-01-22,78℉,69℉,0.09in,0.09in,1.0,14mph
-44.22771181,-176.0245041,2024-01-23,67℉,64℉,2.1in,2.1in,1.0,33mph
-37.92438628,175.5399601,2024-01-24,73℉,55℉,0in,0in,0,19mph
-41.28117827,174.0095066,2024-01-24,67℉,53℉,0.02in,0.02in,1.0,16mph
-45.30475266,166.9939898,2024-01-24,62℉,44℉,0.09in,0.09in,1.0,9.4mph
-43.79229023,174.4544965,2024-01-24,59℉,54℉,0.01in,0.01in,1.0,24mph
-41.2749343,174.796684,2024-01-25,74℉,55℉,0in,0in,0,18mph
-44.70920284,168.3430096,2024-01-25,63℉,43℉,0in,0in,0,12mph
-35.96652727,173.7505437,2024-01-25,72℉,60℉,0in,0in,0,17mph
-37.63518167,176.1637087,2024-01-26,76℉,57℉,0in,0in,0,18mph
-36.84072874,174.7675887,2024-01-26,77℉,59℉,0in,0in,0,15mph
-38.99996541,174.0525623,2024-01-26,73℉,53℉,0in,0in,0,18mph
-41.12470755,174.3718481,2024-01-26,72℉,54℉,0in,0in,0,22mph
-37.926986,175.544746,2024-01-27,71℉,53℉,0.01in,0.01in,1.0,10mph
-41.28300176,174.0068169,2024-01-27,75℉,64℉,0.09in,0.09in,1.0,33mph
-36.77489459,175.0339346,2024-01-27,75℉,59℉,0in,0in,0,16mph
-43.43193636,172.7163622,2024-01-27,84℉,59℉,0.00in,0.00in,1.0,29mph
-65.44902195,159.139482,2024-01-27,33℉,32℉,0.07in,0.07in,1.0,24mph
-36.62562963,174.7873926,2024-01-28,77℉,68℉,0.23in,0.23in,1.0,21mph
-41.24540425,173.2876556,2024-01-28,70℉,57℉,0in,0in,0,20mph
-36.94395321,174.4603936,2024-01-28,77℉,68℉,0.23in,0.23in,1.0,21mph
-41.25585574,173.2756402,2024-01-29,73℉,60℉,0in,0in,0,21mph
-38.61380147,176.1472264,2024-01-29,72℉,53℉,0.63in,0.63in,1.0,24mph
-45.83566234,170.6417633,2024-01-29,72℉,44℉,0in,0in,0,24mph
-38.73395489,176.0066212,2024-01-30,77℉,58℉,0in,0in,0,23mph
-38.87929976,175.9150885,2024-01-30,76℉,57℉,0.01in,0.01in,1.0,22mph
-44.55766719,168.3619422,2024-01-30,71℉,54℉,0in,0in,0,14mph
-41.21491962,174.2879577,2024-01-30,68℉,61℉,0in,0in,0,21mph
-38.67782639,178.0172214,2024-01-30,73℉,66℉,0.28in,0.28in,1.0,21mph
-44.5605796,168.359081,2024-01-31,70℉,55℉,0in,0in,0,18mph
-44.64689516,168.3032743,2024-02-01,64℉,54℉,0.33in,0.33in,1.0,13mph
-39.47341504,176.9212419,2024-02-02,79℉,58℉,0in,0in,0,28mph
-41.27247145,174.7883249,2024-02-02,72℉,61℉,0.14in,0.14in,1.0,34mph
-39.47480637,176.9326574,2024-02-02,79℉,58℉,0in,0in,0,28mph
-43.56345774,173.00438,2024-02-02,68℉,52℉,0.06in,0.06in,1.0,27mph
-37.6695748,176.1787607,2024-02-02,79℉,65℉,0.00in,0.00in,1.0,18mph
-37.64124835,176.1802738,2024-02-03,71℉,58℉,0.32in,0.32in,1.0,28mph
-35.21993613,174.2380611,2024-02-03,72℉,59℉,0.06in,0.06in,1.0,28mph
-35.21993613,174.2380611,2024-02-03,72℉,59℉,0.06in,0.06in,1.0,28mph
-41.19228887,174.152302,2024-02-03,65℉,57℉,0.09in,0.09in,1.0,24mph
-36.62103127,174.7680468,2024-02-03,70℉,61℉,0.38in,0.38in,1.0,36mph
-43.50754082,172.6825609,2024-02-04,80℉,41℉,0.01in,0.01in,1.0,15mph
-44.82530793,168.3598492,2024-02-04,65℉,45℉,0.10in,0.10in,1.0,11mph
-44.82124431,168.362743,2024-02-04,65℉,45℉,0.10in,0.10in,1.0,11mph
-37.02532848,175.512612,2024-02-04,75℉,57℉,0.01in,0.01in,1.0,29mph
-45.68607257,170.6439985,2024-02-09,87℉,38℉,0in,0in,0,16mph
-36.8426463,174.7603594,2024-02-09,80℉,64℉,0in,0in,0,17mph
-42.22881665,173.3413891,2024-02-10,72℉,54℉,0in,0in,0,38mph
-45.76616297,170.7165862,2024-02-10,87℉,46℉,0in,0in,0,23mph
-36.89288187,174.4421697,2024-02-10,79℉,66℉,0in,0in,0,17mph
-40.45851615,175.2142362,2024-02-10,69℉,60℉,0in,0in,0,22mph
-41.2767625,174.896795,2024-02-10,71℉,63℉,0in,0in,0,32mph
-41.083854,174.403672,2024-02-10,70℉,62℉,0in,0in,0,27mph
-37.62474508,176.1691853,2024-02-11,77℉,60℉,0in,0in,0,21mph
-40.82929385,173.0132294,2024-02-11,68℉,55℉,0in,0in,0,27mph
-44.23718949,169.0327186,2024-02-11,63℉,43℉,0.01in,0.01in,1.0,11mph
-41.25478084,173.9525479,2024-02-12,67℉,53℉,0in,0in,0,21mph
-37.312136,176.126066,2024-02-12,73℉,52℉,0in,0in,0,16mph
-44.7105924,168.3450839,2024-02-12,65℉,48℉,0in,0in,0,13mph
-44.77002674,168.7331692,2024-02-12,66℉,45℉,0in,0in,0,16mph
-44.76796316,168.7307028,2024-02-12,66℉,45℉,0in,0in,0,16mph
-41.37340023,174.659573,2024-02-13,72℉,57℉,0in,0in,0,27mph
-36.80474362,175.4732661,2024-02-13,75℉,54℉,0in,0in,0,14mph
-36.83349566,174.7128222,2024-02-13,74℉,57℉,0in,0in,0,14mph
-36.83349566,174.7128222,2024-02-13,74℉,57℉,0in,0in,0,14mph
-37.64293648,176.1809075,2024-02-14,77℉,55℉,0in,0in,0,14mph
-41.72828473,171.5890211,2024-02-14,64℉,49℉,0in,0in,0,9.2mph
-36.84267036,175.8156578,2024-02-14,75℉,53℉,0in,0in,0,13mph
-38.30920226,177.0110397,2024-02-15,75℉,54℉,0in,0in,0,11mph
-36.83919689,174.7665394,2024-02-16,77℉,64℉,0in,0in,0,13mph
-36.83919689,174.7665394,2024-02-16,77℉,64℉,0in,0in,0,13mph
-36.78108741,174.8220527,2024-02-16,77℉,64℉,0in,0in,0,13mph
-44.7381622,168.3302711,2024-02-16,69℉,41℉,0.00in,0.00in,1.0,12mph
-44.71359321,168.3468462,2024-02-16,69℉,41℉,0.00in,0.00in,1.0,12mph
-37.07158077,174.9039679,2024-02-16,77℉,64℉,0.00in,0.00in,1.0,13mph
-39.71449841,173.7508849,2024-02-16,72℉,55℉,0.01in,0.01in,1.0,13mph
-37.60871441,176.415253,2024-02-16,78℉,62℉,0.00in,0.00in,1.0,15mph
-37.30642479,175.6112849,2024-02-17,79℉,60℉,0in,0in,0,12mph
-36.80356218,175.0326737,2024-02-17,80℉,64℉,0in,0in,0,13mph
-37.74741988,176.4158413,2024-02-17,79℉,61℉,0in,0in,0,14mph
-41.57683817,174.1765474,2024-02-17,68℉,62℉,0in,0in,0,22mph
-41.57683817,174.1765474,2024-02-17,68℉,62℉,0in,0in,0,22mph
-44.7355904,168.3253571,2024-02-17,66℉,49℉,0in,0in,0,13mph
-46.210496,170.452909,2024-02-17,71℉,52℉,0in,0in,0,9.1mph
-34.77978573,173.3974184,2024-02-17,77℉,62℉,0.00in,0.00in,1.0,13mph
-35.655228,175.0082,2024-02-17,76℉,66℉,0in,0in,0,7.8mph
-37.81736736,174.8272938,2024-02-17,77℉,57℉,0in,0in,0,13mph
-37.63651829,176.1740516,2024-02-18,80℉,59℉,0in,0in,0,17mph
-41.327145,174.443322,2024-02-18,71℉,63℉,0in,0in,0,27mph
-37.80135547,174.8405935,2024-02-18,75℉,55℉,0in,0in,0,11mph
-44.61071349,167.8709013,2024-02-18,65℉,50℉,0in,0in,0,13mph
-36.93115078,174.8661029,2024-02-19,79℉,62℉,0in,0in,0,17mph
-37.65578356,176.1808353,2024-02-20,81℉,64℉,0.01in,0.01in,1.0,14mph
-41.1804304,174.2575,2024-02-20,66℉,55℉,0.07in,0.07in,1.0,22mph
-36.67328894,175.0064917,2024-02-20,76℉,64℉,0.02in,0.02in,1.0,17mph
-44.5619553,169.0580182,2024-02-20,65℉,44℉,0.00in,0.00in,1.0,14mph
-43.40058076,172.6087059,2024-02-20,66℉,50℉,0.10in,0.10in,1.0,18mph
-36.80944909,175.0262821,2024-02-21,73℉,59℉,0in,0in,0,15mph
-36.73898072,174.7569698,2024-02-21,73℉,59℉,0in,0in,0,15mph
-39.48266741,176.8918193,2024-02-22,72℉,58℉,0in,0in,0,13mph
-44.38472871,171.2638488,2024-02-22,66℉,42℉,0in,0in,0,8.1mph
-36.84059287,174.767619,2024-02-22,75℉,56℉,0in,0in,0,16mph
-44.70732987,168.3415831,2024-02-23,67℉,50℉,0in,0in,0,11mph
-39.47444197,176.9212848,2024-02-23,78℉,56℉,0in,0in,0,13mph
-40.78271177,173.1949544,2024-02-23,72℉,60℉,0in,0in,0,24mph
-44.69918255,168.3423726,2024-02-26,62℉,53℉,0in,0in,0,8.6mph
-44.98811188,168.6719519,2024-02-26,66℉,47℉,0in,0in,0,11mph
-44.98542545,168.6701895,2024-02-27,72℉,49℉,0in,0in,0,18mph
-36.87609597,174.8996781,2024-02-27,73℉,63℉,0.36in,0.36in,1.0,20mph
-40.71240845,172.7063423,2024-02-28,73℉,60℉,0.00in,0.00in,1.0,15mph
-43.9524048,-176.9624997,2024-02-28,62℉,58℉,0.07in,0.07in,1.0,25mph
-40.82074172,172.8933572,2024-02-28,73℉,60℉,0.01in,0.01in,1.0,15mph
-45.81411789,170.6240941,2024-02-29,74℉,51℉,0in,0in,0,15mph
-45.814008,170.627416,2024-02-29,74℉,51℉,0in,0in,0,15mph
-41.28379457,174.7803096,2024-03-01,73℉,54℉,0in,0in,0,22mph
-37.75458448,176.4551817,2024-03-02,74℉,56℉,0in,0in,0,18mph
-41.12331378,173.9780452,2024-03-02,68℉,60℉,0.01in,0.01in,1.0,24mph
-46.74395543,168.265822,2024-03-02,69℉,51℉,0in,0in,0,21mph
-41.28785654,174.7803175,2024-03-02,68℉,61℉,0in,0in,0,30mph
-37.65880447,176.18118,2024-03-04,74℉,61℉,0.68in,0.68in,1.0,25mph
-43.82773891,173.2053189,2024-03-05,55℉,47℉,0.11in,0.11in,1.0,35mph
-37.6582944,176.1624485,2024-03-06,70℉,55℉,0in,0in,0,13mph
-36.76852255,174.9310891,2024-03-06,70℉,57℉,0.07in,0.07in,1.0,21mph
-39.47089403,176.9179111,2024-03-07,70℉,43℉,0in,0in,0,15mph
-44.38862193,171.256842,2024-03-07,84℉,45℉,0in,0in,0,25mph
-44.81465019,168.3781558,2024-03-07,69℉,47℉,0.02in,0.02in,1.0,18mph
-37.47009243,175.9870083,2024-03-07,68℉,52℉,0in,0in,0,12mph
-41.25348449,174.9032056,2024-03-08,66℉,57℉,0in,0in,0,24mph
-39.48401215,176.8923676,2024-03-08,73℉,52℉,0in,0in,0,18mph
-45.057835,168.6105465,2024-03-08,66℉,44℉,0in,0in,0,17mph
-43.60498721,172.7160679,2024-03-08,69℉,54℉,0in,0in,0,23mph
-38.63886699,176.09213,2024-03-09,70℉,53℉,0in,0in,0,22mph
-48.01434781,170.4124285,2024-03-10,58℉,52℉,0.07in,0.07in,1.0,42mph
-37.81727665,174.8272683,2024-03-10,72℉,52℉,0in,0in,0,12mph
-36.89278775,174.4424333,2024-03-10,74℉,57℉,0in,0in,0,13mph
-45.94700338,170.3357989,2024-03-10,72℉,32℉,0.01in,0.01in,1.0,8.2mph
-44.31664025,174.280795,2024-03-11,60℉,54℉,0.12in,0.12in,1.0,22mph
-36.62593775,175.9255333,2024-03-11,75℉,52℉,0in,0in,0,23mph
-37.64701634,176.1823043,2024-03-11,74℉,56℉,0in,0in,0,23mph
-41.07083179,173.9509199,2024-03-12,70℉,59℉,0.00in,0.00in,1.0,23mph
-37.94341724,177.0102309,2024-03-12,72℉,59℉,0in,0in,0,14mph
-45.7921403,170.7033827,2024-03-13,62℉,49℉,0.01in,0.01in,1.0,23mph
-36.41784783,174.7310243,2024-03-13,72℉,64℉,0.02in,0.02in,1.0,15mph
-37.65180928,176.1821941,2024-03-13,78℉,60℉,0.03in,0.03in,1.0,17mph
-45.96160638,170.5911968,2024-03-14,70℉,38℉,0in,0in,0,24mph
-39.77297921,174.4895944,2024-03-14,64℉,53℉,0.08in,0.08in,1.0,16mph
-37.65510365,176.1814698,2024-03-14,73℉,62℉,0.05in,0.05in,1.0,14mph
-36.840243,174.7660178,2024-03-15,66℉,59℉,0.38in,0.38in,1.0,14mph
-36.84071171,174.7673142,2024-03-15,66℉,59℉,0.38in,0.38in,1.0,14mph
-36.84071171,174.7673142,2024-03-15,66℉,59℉,0.38in,0.38in,1.0,14mph
-46.66936867,168.1944217,2024-03-16,55℉,45℉,0.27in,0.27in,1.0,28mph
-47.24402019,167.420436,2024-03-16,52℉,46℉,0.11in,0.11in,1.0,37mph
-39.47189185,176.9138415,2024-03-17,69℉,42℉,0in,0in,0,20mph
-43.43633303,172.56055,2024-03-17,64℉,39℉,0in,0in,0,16mph
-44.72293544,168.7121322,2024-03-17,62℉,51℉,0.04in,0.04in,1.0,14mph
-37.8175029,174.8282443,2024-03-17,67℉,47℉,0.01in,0.01in,1.0,15mph
-41.72626953,171.5876826,2024-03-18,63℉,50℉,0in,0in,0,23mph
-44.7106155,168.7169349,2024-03-18,59℉,45℉,0.00in,0.00in,1.0,20mph
-43.22665902,172.7483059,2024-03-19,60℉,46℉,0.11in,0.11in,1.0,12mph
-44.71179811,168.3421099,2024-03-19,63℉,42℉,0in,0in,0,11mph
-43.60456261,172.7180849,2024-03-19,60℉,46℉,0.11in,0.11in,1.0,12mph
-44.66820689,167.9264081,2024-03-19,65℉,44℉,0in,0in,0,13mph
-37.66677619,176.1657606,2024-03-20,67℉,49℉,0in,0in,0,10mph
-41.25569153,173.2822344,2024-03-20,63℉,50℉,0in,0in,0,14mph
-46.76022391,167.5981301,2024-03-21,67℉,46℉,0in,0in,0,23mph
-44.65935355,168.3110128,2024-03-22,65℉,48℉,0in,0in,0,11mph
-45.02877083,168.7327711,2024-03-22,67℉,44℉,0in,0in,0,14mph
-37.62178759,176.0732792,2024-03-22,68℉,49℉,0in,0in,0,8.0mph
-42.61290344,172.7630295,2024-03-23,77℉,55℉,0in,0in,0,8.1mph
-44.73531286,168.7207103,2024-03-23,67℉,44℉,0in,0in,0,14mph
-45.61537902,170.6740399,2024-03-23,68℉,44℉,0.01in,0.01in,1.0,10mph
-45.64440404,170.6599201,2024-03-23,70℉,40℉,0.01in,0.01in,1.0,13mph
-41.29872123,174.8113396,2024-03-23,70℉,56℉,0in,0in,0,15mph
-45.62242389,170.6660845,2024-03-24,64℉,51℉,0.05in,0.05in,1.0,13mph
-45.62242389,170.6660845,2024-03-24,64℉,51℉,0.05in,0.05in,1.0,13mph
-35.19238488,174.303984,2024-03-24,75℉,58℉,0.04in,0.04in,1.0,14mph
-45.64438154,170.6599093,2024-03-24,65℉,51℉,0.02in,0.02in,1.0,17mph
-37.05484365,174.5125365,2024-03-24,72℉,59℉,0.13in,0.13in,1.0,16mph
-36.84224458,174.7829454,2024-03-25,72℉,61℉,0in,0in,0,20mph
-37.79245544,174.8650559,2024-03-25,69℉,56℉,0.03in,0.03in,1.0,15mph
-34.20145648,172.1599325,2024-03-25,69℉,61℉,0in,0in,0,18mph
-42.97124783,173.3498702,2024-03-26,72℉,54℉,0in,0in,0,36mph
-44.57564242,168.34881,2024-03-26,57℉,49℉,2.6in,2.6in,1.0,10mph
-35.140764,174.144367,2024-03-26,77℉,55℉,0.01in,0.01in,1.0,14mph
-35.88090077,174.5557342,2024-03-27,74℉,59℉,0.01in,0.01in,1.0,18mph
-44.63975889,168.3099968,2024-03-27,56℉,38℉,1.9in,1.9in,1.0,13mph
-35.83238592,174.4874783,2024-03-28,70℉,60℉,0.11in,0.11in,1.0,20mph
-34.41527867,173.0341716,2024-03-29,66℉,63℉,0.08in,0.08in,1.0,26mph
-42.42605,173.681269,2024-03-29,79℉,48℉,0.03in,0.03in,1.0,23mph
-37.35800353,175.6472923,2024-03-30,65℉,47℉,0in,0in,0,14mph
-41.26979588,174.7874661,2024-03-30,59℉,52℉,0.11in,0.11in,1.0,29mph
-41.08733633,176.0768742,2024-03-31,59℉,54℉,0.01in,0.01in,1.0,16mph
-39.81036335,177.1100199,2024-04-01,63℉,53℉,0in,0in,0,11mph
-40.80383333,174.7655357,2024-04-01,59℉,53℉,0in,0in,0,33mph
-36.82988381,174.8619388,2024-04-01,68℉,50℉,0in,0in,0,11mph
-36.87713414,174.8889626,2024-04-01,68℉,50℉,0in,0in,0,11mph
-40.86677977,173.062063,2024-04-01,59℉,55℉,0.04in,0.04in,1.0,8.3mph
-45.94691247,170.3359271,2024-04-01,57℉,47℉,0in,0in,0,4.3mph
-35.83479089,174.501445,2024-04-02,68℉,59℉,0.07in,0.07in,1.0,12mph
-41.26708019,174.0382853,2024-04-02,60℉,55℉,0.05in,0.05in,1.0,14mph
-19.69391879,-166.2633614,2024-04-02,83℉,81℉,0.02in,0.02in,1.0,22mph
-44.98805979,168.6718471,2024-04-02,62℉,45℉,0.00in,0.00in,1.0,9.1mph
1.672402976,141.2627175,2024-04-04,83℉,80℉,0.95in,0.95in,1.0,14mph
-11.47649917,143.0698439,2024-04-04,82℉,80℉,0.79in,0.79in,1.0,23mph
-36.6664621,174.447441,2024-04-05,66℉,59℉,0.17in,0.17in,1.0,17mph
-37.64725269,176.1824112,2024-04-05,71℉,61℉,0.00in,0.00in,1.0,15mph
,,2024-04-05,105℉,75℉,0in,0in,0,6.9mph
-36.83952725,174.7601422,2024-04-06,66℉,57℉,0.01in,0.01in,1.0,8.1mph
-44.98688815,168.7518386,2024-04-06,60℉,40℉,0in,0in,0,10mph
-40.898983,176.2230251,2024-04-06,60℉,52℉,0in,0in,0,13mph
-39.42105326,176.9711711,2024-04-07,67℉,46℉,0in,0in,0,11mph
-37.30684948,176.2471771,2024-04-07,65℉,56℉,0.10in,0.10in,1.0,8.1mph
-43.38685556,173.4338574,2024-04-08,62℉,47℉,0in,0in,0,16mph
-43.60760326,172.7203506,2024-04-08,64℉,44℉,0in,0in,0,16mph
-43.60760326,172.7203506,2024-04-08,64℉,44℉,0in,0in,0,16mph
-46.37381597,169.8442815,2024-04-08,58℉,49℉,0in,0in,0,23mph
-37.94914879,177.002403,2024-04-08,67℉,47℉,0in,0in,0,8.1mph
-35.85102296,174.5151334,2024-04-09,70℉,58℉,0.09in,0.09in,1.0,12mph
-41.26981686,174.7874862,2024-04-09,68℉,61℉,0in,0in,0,24mph
-36.87980866,174.8954099,2024-04-10,73℉,63℉,0.01in,0.01in,1.0,21mph
-35.83796508,174.5019818,2024-04-10,73℉,66℉,0.02in,0.02in,1.0,19mph
-44.73352258,168.3255652,2024-04-10,65℉,58℉,3.5in,3.5in,1.0,8.0mph
-14.21274952,-179.9465677,2024-04-15,84℉,81℉,0.31in,0.31in,1.0,20mph
-36.69299084,174.969308,2024-04-16,68℉,59℉,0.03in,0.03in,1.0,17mph
-37.30684948,176.2471771,2024-04-16,69℉,55℉,0.00in,0.00in,1.0,14mph
-36.82286223,174.7343481,2024-04-16,68℉,59℉,0.04in,0.04in,1.0,17mph
-37.6376349,176.2105155,2024-04-16,69℉,54℉,0in,0in,0,14mph
-44.84860864,168.3815841,2024-04-16,59℉,47℉,0.88in,0.88in,1.0,7.4mph
-44.77365562,168.3263272,2024-04-17,58℉,47℉,0.05in,0.05in,1.0,10mph
-44.57323344,168.3501898,2024-04-17,57℉,46℉,0.06in,0.06in,1.0,9.7mph
-46.96970689,168.1659769,2024-04-17,57℉,47℉,0.02in,0.02in,1.0,33mph
-41.28426666,174.7796154,2024-04-18,64℉,54℉,0in,0in,0,26mph
-44.39254174,171.2561995,2024-04-19,68℉,39℉,0in,0in,0,15mph
-41.01160109,174.0775151,2024-04-20,60℉,53℉,0in,0in,0,9.6mph
-40.21202512,175.3337122,2024-04-21,67℉,47℉,0in,0in,0,13mph
-44.6826307,168.6904858,2024-04-21,62℉,48℉,0in,0in,0,9.2mph
-44.70476931,168.3467822,2024-04-21,60℉,47℉,0in,0in,0,6.2mph
-52.50087601,169.0737994,2024-04-21,48℉,43℉,0.29in,0.29in,1.0,43mph
-44.90401458,170.9638479,2024-04-22,59℉,40℉,0.02in,0.02in,1.0,18mph
-37.76176997,174.7767566,2024-04-23,65℉,49℉,0.00in,0.00in,1.0,12mph
-44.89512111,168.370126,2024-04-23,57℉,34℉,0.01in,0.01in,1.0,12mph
-35.46960535,174.7386833,2024-04-24,66℉,53℉,0.01in,0.01in,1.0,7.1mph
-41.31357664,174.8105909,2024-04-25,63℉,59℉,0.00in,0.00in,1.0,36mph
-38.88523192,175.3022879,2024-04-26,57℉,43℉,0.13in,0.13in,1.0,19mph
-44.70821471,168.3456774,2024-04-26,49℉,40℉,0.86in,0.86in,1.0,8.4mph
-37.66753234,176.1737438,2024-04-27,65℉,47℉,0in,0in,0,13mph
-44.70731882,168.3435095,2024-04-27,53℉,41℉,0.03in,0.03in,1.0,7.0mph
-41.24878808,174.9022328,2024-04-27,61℉,45℉,0.00in,0.00in,1.0,15mph
-35.94852024,174.4990371,2024-04-27,62℉,52℉,0.00in,0.00in,1.0,14mph
-36.57049543,174.7736195,2024-04-28,64℉,52℉,0in,0in,0,8.1mph
-36.57049543,174.7736195,2024-04-28,64℉,52℉,0in,0in,0,8.1mph
-44.72130494,168.3324793,2024-04-28,59℉,39℉,0in,0in,0,6.5mph
-38.92293089,175.2317433,2024-04-28,56℉,30℉,0.01in,0.01in,1.0,8.6mph
-41.0462766,173.1151417,2024-04-28,62℉,42℉,0in,0in,0,7.3mph
-36.83623508,174.9127735,2024-04-28,64℉,51℉,0in,0in,0,6.9mph
-47.69530041,168.1721203,2024-05-01,51℉,43℉,0.01in,0.01in,1.0,25mph
-36.4292331,174.8182809,2024-05-01,68℉,54℉,0.03in,0.03in,1.0,24mph
-36.84140031,174.9504596,2024-05-02,62℉,55℉,0.45in,0.45in,1.0,26mph
-43.60701981,172.716548,2024-05-03,58℉,33℉,0.00in,0.00in,1.0,14mph
-43.60977018,172.7236125,2024-05-03,58℉,34℉,0.00in,0.00in,1.0,14mph
-40.99400722,173.0906461,2024-05-03,70℉,44℉,0in,0in,0,18mph
-39.47366932,176.9214041,2024-05-04,61℉,39℉,0in,0in,0,9.2mph
-40.29881149,175.2222178,2024-05-05,62℉,38℉,0in,0in,0,8.1mph
-41.33164568,174.7950367,2024-05-05,61℉,46℉,0in,0in,0,20mph
-44.78990652,168.3343421,2024-05-05,55℉,39℉,0in,0in,0,6.0mph
-36.84477771,174.7840861,2024-05-05,66℉,48℉,0in,0in,0,10mph
-41.26388995,174.8278011,2024-05-06,63℉,52℉,0.00in,0.00in,1.0,30mph
-41.25717982,174.8398174,2024-05-06,63℉,52℉,0.00in,0.00in,1.0,30mph
-36.61410255,175.764973,2024-05-06,66℉,43℉,0.01in,0.01in,1.0,11mph
-36.84288137,174.7609426,2024-05-06,65℉,52℉,0.32in,0.32in,1.0,11mph
-39.51892532,176.3479883,2024-05-07,52℉,38℉,0.07in,0.07in,1.0,11mph
-36.82680159,174.4244743,2024-05-07,62℉,52℉,0.01in,0.01in,1.0,15mph
-36.83341916,174.7957436,2024-05-08,59℉,43℉,0in,0in,0,14mph
-35.97791725,174.9478541,2024-05-09,61℉,56℉,0in,0in,0,21mph
-41.26906721,174.7871872,2024-05-09,52℉,48℉,0.12in,0.12in,1.0,38mph
-44.77917451,168.3235413,2024-05-10,51℉,30℉,0in,0in,0,12mph
-48.19907955,167.9307934,2024-05-11,51℉,47℉,0.04in,0.04in,1.0,26mph
-43.15652579,170.1278696,2024-05-11,48℉,24℉,0.01in,0.01in,1.0,11mph
-40.54889935,175.1930292,2024-05-11,55℉,43℉,0in,0in,0,18mph
-41.28252185,174.7956394,2024-05-12,55℉,48℉,0in,0in,0,8.0mph
-45.80871373,170.6246964,2024-05-13,55℉,43℉,0in,0in,0,10mph
-45.40643484,167.0111838,2024-05-13,62℉,47℉,0.03in,0.03in,1.0,9.2mph
-41.27220857,173.7621439,2024-05-18,58℉,45℉,0in,0in,0,12mph
-44.76429057,168.7298215,2024-05-18,51℉,37℉,0.80in,0.80in,1.0,25mph
-37.80049001,174.8397791,2024-05-19,60℉,45℉,0in,0in,0,7.5mph
-39.9496326,174.9806855,2024-05-20,60℉,37℉,0.00in,0.00in,1.0,14mph
-41.13651087,173.0198189,2024-05-23,58℉,45℉,0in,0in,0,7.5mph
-41.43439915,175.1126676,2024-05-23,53℉,47℉,0.04in,0.04in,1.0,17mph
-41.26479163,174.7877918,2024-05-24,52℉,43℉,0.04in,0.04in,1.0,22mph
-41.26754792,174.8574092,2024-05-24,52℉,43℉,0.04in,0.04in,1.0,22mph
-37.65497172,176.1807906,2024-05-24,61℉,51℉,0in,0in,0,13mph
-36.82939067,174.7443861,2024-05-24,61℉,50℉,0.10in,0.10in,1.0,17mph
-41.3341303,174.8522012,2024-05-25,57℉,46℉,0.08in,0.08in,1.0,17mph
-41.23227184,174.3518344,2024-05-25,57℉,46℉,0.04in,0.04in,1.0,15mph
-44.39108142,171.2600594,2024-05-25,57℉,34℉,0in,0in,0,7.0mph
-40.03818687,171.785864,2024-05-25,58℉,55℉,0.10in,0.10in,1.0,37mph
-36.7360881,174.8860404,2024-05-25,60℉,51℉,0.14in,0.14in,1.0,22mph
-36.84235447,174.7970148,2024-05-27,59℉,53℉,0.10in,0.10in,1.0,17mph
-35.78328963,174.395864,2024-05-28,61℉,49℉,0.02in,0.02in,1.0,15mph
-35.78328963,174.395864,2024-05-28,61℉,49℉,0.02in,0.02in,1.0,15mph
-37.66272918,176.1664085,2024-05-28,59℉,49℉,0.00in,0.00in,1.0,13mph
-36.838024,174.7875475,2024-05-30,61℉,52℉,0.27in,0.27in,1.0,22mph
-39.48869107,178.7851699,2024-05-30,57℉,53℉,0.48in,0.48in,1.0,37mph
-44.98553612,168.6702067,2024-05-31,66℉,45℉,0.01in,0.01in,1.0,13mph
-39.94504864,174.9924666,2024-06-01,58℉,48℉,0.00in,0.00in,1.0,17mph
-43.61371418,172.7064585,2024-06-01,69℉,50℉,0in,0in,0,23mph
-42.70075778,170.9376075,2024-06-02,54℉,41℉,0.01in,0.01in,1.0,9.2mph
-36.83036104,174.8295983,2024-06-02,64℉,55℉,0in,0in,0,13mph
-45.77506,170.7302,2024-06-04,53℉,26℉,0in,0in,0,5.8mph
-42.56047557,173.5167865,2024-06-04,57℉,44℉,0in,0in,0,22mph
